feature_0,feature_1,label
1.818966012260531,-1.0995318161558638,1
-0.7606353349771589,2.5499707073424465,1
0.7538362885648588,-0.9928947423467855,0
-1.2815899073064165,0.44222191803785055,0
0.11793932454075254,0.8916600328218677,1
0.8228868424364062,-1.263565100894276,0
-0.6449171966292185,-1.663836122692263,0
-0.2578843632966396,1.3587464507671954,1
-0.4709107996582984,-0.2508364698209261,0
-0.07588607602811051,0.3648831503428902,1
0.3248161288698398,-2.268647811724595,0
1.277117123021687,-0.12138400675903395,1
-1.3873410227297678,0.8432707231051144,0
0.7360519204003994,1.2376568943816497,1
-0.4742886252504085,-1.3429126107916354,0
0.8102591835583789,-0.3966743802606948,1
-0.3645970004203484,0.4988814856224212,1
0.16070318558956287,0.36686649613083094,1
0.5628574542898334,0.1746893717423805,1
-1.534918275136278,0.5345415478118983,0
0.19308663449489596,0.7752781619565191,1
-0.13673012652657104,-0.5047550344367832,0
-0.7527742008485253,-0.43898903298214964,0
0.27640390370558704,-0.7603889809653464,0
-1.0614785078475253,0.36649670586046246,0
0.03685290875983962,-0.32426551378560703,0
-0.6809092427668184,0.4281800443530841,0
-0.44484692914074614,0.03512409072184944,0
-0.3524827568470774,0.469199652263167,1
-0.2834136441504256,-0.49678845976607705,0
-1.3760524534874472,1.866970242587536,1
-0.9689087795459868,0.5215309457589706,0
1.0515044562094051,0.7231773961695701,1
-0.09077911740241737,-0.16573148513416974,0
-1.053178032619824,0.5526373205812358,0
1.870470010439017,2.04664066551091,1
0.8071724277478813,-1.1034131509371623,0
1.4466877288370268,-1.3217024441489684,1
0.010444391419039342,-1.909356149291902,0
-0.0537250985945838,-0.39989070427778595,0
1.47659052836779,-1.8564230850729222,0
1.4040919608268048,-0.7765530827584327,1
-1.3396819648848617,-0.8425027467710064,0
0.7177527275681381,2.5720652594995075,1
0.3933314249731256,0.15721424508426998,1
0.2119073662332736,-1.0326829883982513,0
-0.9185508657390058,0.10314335209877432,0
-0.08882638753507838,0.44389958822833664,1
0.6620068358891397,-0.8318543248668623,0
-0.3300384001282966,-1.592810880469248,0
0.03444902414973658,0.3822323795245465,1
0.6584824368042386,-0.060526818693102155,1
-1.0076451012043122,0.8602469933024507,0
0.7181370614116296,0.43859243143631277,1
-0.8141364956138795,0.8735215639218812,1
0.5387195652143999,0.26834419339610394,1
-0.9991741011143935,-0.1043356172274637,0
1.6667732493648681,2.076870170856371,1
-1.3940893561319931,-0.8214676889198216,0
-0.5025404020656217,-0.1373990276532677,0
0.7990248593763994,-0.2976384204160803,1
0.5642467184905731,1.3189916981082206,1
-1.2613019171097637,0.5726055161477335,0
1.656969779214807,0.07267806098777597,1
0.14211724280481888,-0.864836220482051,0
0.34864733691494926,-0.13040865566056178,1
0.6807507963603048,0.512649797425628,1
-1.9270023472562818,-0.2191776759014658,0
-1.854836925587886,-1.4972938844526336,0
0.6713703575428687,0.6305822811504218,1
-0.6809613137674222,0.3436565594890062,0
-0.08329098238344101,0.3395920847473902,1
-0.26978595348676304,-0.041760663352672665,0
0.44124336678172515,2.226121903689606,1
2.2495510735953133,1.0376698528765471,1
0.9882743665748961,-0.7258017326651351,1
-0.10496297775503816,1.6533745223765335,1
-0.06578208521875119,-0.5807776318004105,0
-0.3571215347729975,-0.4784459085347804,0
0.3993357331572676,-1.3249125865323943,0
-0.0839929630372287,-0.4481657686096621,0
-1.0290022733116693,0.455745490634428,0
-0.15841858183204305,-2.2165969941834884,0
-0.6116373102874975,0.29998442826054034,0
-0.17907669913335494,-1.5364012119666048,0
-0.3406552735921723,1.4775236162042429,1
-0.5843206977006726,0.5241427921000613,0
1.5547272360168305,0.24606327336104214,1
-2.597847816603802,0.13378955554099814,0
-0.48788779052959513,0.4556443099075713,0
0.4878798415360036,0.021838559412168144,1
0.6892121882769601,-0.7737124917198197,1
0.6980191443779205,-0.057951920076068635,1
0.18970148048816562,0.28703022665852945,1
-0.9886367685470376,1.1253717224171382,1
-1.2951544916863673,0.5690963815080915,0
0.09316219982022214,1.6417112574660653,1
-2.3111325051994,-0.07369443694799407,0
-1.084499153812678,1.394216863529888,1
-0.7921151982340835,0.735677125089207,0
-0.004578900069750834,-0.6913087201203307,0
0.3151622460797959,0.48927159184254504,1
-0.24297103731143754,-0.9630071124663278,0
0.5527736970414777,-1.4346279179659804,0
0.8580762619943787,-1.3469044177853953,0
-1.0778679945824003,3.1491987009193387,1
1.6670480168799986,-0.602927682275614,1
-0.9581692407377296,0.14997367676571774,0
-1.4724247449704533,-1.2205107886058,0
-1.9241979051959555,1.1232492460507888,0
1.483294923782064,0.02093510241390817,1
0.41257627458832463,1.692661553619156,1
-0.6434419490937581,0.6224932301034497,0
0.1559501628350385,-0.6600750452200076,0
-0.21583851730678094,-0.03249142971803953,0
-0.01772307950805909,-0.6111411444861041,0
1.153865729992306,-2.8758774506746136,0
-0.0022423126360313073,0.4829730225643393,1
-0.24655073097790361,-0.6379430787017627,0
-0.877365618656532,-1.926187264770923,0
-0.7467959877910691,-1.4654239423819553,0
-0.31087535605958394,-1.894099946832211,0
-0.059280255084716044,0.19836146269914962,1
-1.5618558677309766,0.14173348803656155,0
-0.032559128959113566,1.216425004540601,1
-1.0743507390319618,-1.297101525544424,0
0.5730209738718602,-1.6321497508866991,0
0.7647265263231667,-0.44693578537113887,1
1.7901978587985947,0.15517127609728182,1
0.15853283289750522,-0.012460420494955413,1
-1.5255929348240076,-1.7919043953034262,0
1.0557205652369437,1.0135986551139438,1
-0.4726325235554322,1.9583559826821813,1
-1.1006820918544027,-2.499429238775342,0
2.480418408738909,-0.21327040791477908,1
1.0805908781971096,-0.24268588932854848,1
-0.07618600203709526,0.7746639654771891,1
0.4894737642802376,0.5565999775299381,1
-0.9820453910551386,0.40326521205927,0
-2.821431376281233,0.2244771049787355,0
-0.0685654057782343,-0.44887210391529775,0
0.9417638420762489,0.05050782226633058,1
-0.10426684083779489,1.5167597765820886,1
0.9958244788072664,-2.141274826766221,0
1.8523545099779515,-1.568923778715778,1
-1.0100188510808152,1.022868015757625,0
-1.7702601471127828,1.4447033576681043,0
-1.264777654196007,-0.21683826458176106,0
1.3765623348347285,0.5016421194847231,1
-0.728567520930687,1.1675997446556614,1
-1.6720983520741688,0.4395424649000324,0
-0.8784720789905756,1.0461299903819519,1
-0.11658512599157872,-0.3217261297029889,0
0.8882514184697594,1.7156830788821096,1
-0.07094403788641217,1.240578473347418,1
-0.191026072058737,1.2621646081645261,1
